gene_by_taxon	geneID	taxon	term	Estimate	Std.Error	t.value	p.value	fdr
K10726 msi	K10726	msi	MediumUrban	-2.4439591827370797	0.7266065921314971	-3.363524648968208	0.001155896583791693	0.005996056135093727
K10747 msi	K10747	msi	MediumUrban	-2.9188075126473687	0.6774567757751173	-4.308477849834468	4.394073221275353e-5	9.870083339487375e-4
K10773 meb	K10773	meb	MediumUrban	1.0850564907116511	0.38621372533986253	2.8094715944049296	0.006156456419857567	0.018649520019950214
K10773 msi	K10773	msi	MediumUrban	-1.817716034472815	0.6512990083230707	-2.79090864755494	0.006488760597182517	0.0192422680645212
K10896 msi	K10896	msi	MediumUrban	-2.6798874136015547	0.7338256698178882	-3.651940132138763	4.489446314117052e-4	0.0032689210011965448
K10977 msi	K10977	msi	MediumUrban	-2.3681446917533284	0.6985378664330709	-3.390145052330141	0.001061468196501355	0.005654039767046367
K11068 sutt	K11068	sutt	MediumUrban	2.0720427353274937	0.651823386643824	3.178840737820474	0.002062992974813087	0.008693781014212318
K11103 sutt	K11103	sutt	MediumUrban	1.7239750880702713	0.6600373029157881	2.6119358412841516	0.010642772560578164	0.028062504392842313
K11105 msi	K11105	msi	MediumUrban	-2.2645130633378563	0.6959409544017826	-3.2538867687193203	0.0016344644548945443	0.007469596673903857
K11131 msi	K11131	msi	MediumUrban	-2.7705546810489174	0.6704718587819439	-4.132246036518557	8.381073722006089e-5	0.0013762301056618274
K11261 msi	K11261	msi	MediumUrban	-2.0033892968164824	0.6278992598978793	-3.1906221662728362	0.0019894087576936763	0.008496203973469216
K11600 mmil	K11600	mmil	MediumUrban	-0.8934504282554097	0.29731613032735005	-3.0050519871616306	0.003489140510966333	0.012705711477075795
K11600 msi	K11600	msi	MediumUrban	-1.6465390434174516	0.6550101492190329	-2.5137611155806003	0.013830829983009845	0.034446868399107156
K11646 msi	K11646	msi	MediumUrban	-2.459052296841416	0.6594652987761435	-3.7288577600747197	3.4604141011887474e-4	0.0027741568939159624
K11720 sutt	K11720	sutt	MediumUrban	2.0885522226181545	0.6701221881860339	3.1166737341912154	0.00249516820963913	0.00998486639857272
K11780 msi	K11780	msi	MediumUrban	-2.093020222051123	0.6817301557881026	-3.07015936478785	0.0028721342167548182	0.01097045225601475
K11781 msi	K11781	msi	MediumUrban	-2.3579975615969144	0.671140298654611	-3.513419722111503	7.113879306123262e-4	0.0043881208880516805
K11928 sutt	K11928	sutt	MediumUrban	2.3014317849897963	0.6020996675875742	3.822343556858147	2.510613857807936e-4	0.0023593342864460212
K12234 msi	K12234	msi	MediumUrban	-2.7657316305881365	0.6480754558777231	-4.26760742982059	5.1108152459618964e-5	0.0010768894779323252
K12267 msi	K12267	msi	MediumUrban	-2.195458786223047	0.6789490019854015	-3.2336136879250508	0.0017411792243508353	0.007778138336171367
K12410 msi	K12410	msi	MediumUrban	-2.2500543500271104	0.6541570863045656	-3.4396239024758026	9.049424974003318e-4	0.005117976452043207
K12506 sutt	K12506	sutt	MediumUrban	1.651834672549681	0.6094980663464169	2.710155722808868	0.008133944477461482	0.022946589811416812
K12573 sutt	K12573	sutt	MediumUrban	2.361983605031874	0.6341660209112977	3.7245508701927914	3.5115360901051903e-4	0.002777730043368923
K12574 msi	K12574	msi	MediumUrban	-1.712671061047685	0.7055384383824506	-2.4274666947618506	0.017315689119966456	0.04135271393644947
K12589 msi	K12589	msi	MediumUrban	-2.3164004990041906	0.6437997428477159	-3.598014017150844	5.377634803859847e-4	0.003658328133711513
K12685 sutt	K12685	sutt	MediumUrban	3.0953645877480724	0.6640530447549357	4.661321278769825	1.1543235342255301e-5	5.24201352067933e-4
K12940 sutt	K12940	sutt	MediumUrban	2.2027437716763596	0.4994063227787296	4.410724636845101	3.0004382672911397e-5	7.93782612713356e-4
K12960 msi	K12960	msi	MediumUrban	-2.2502708134446325	0.6759973333691328	-3.3288161097166005	0.0012909094629248862	0.0063382469667002
K12973 sutt	K12973	sutt	MediumUrban	1.6237289687304393	0.6438853066860327	2.5217673891138994	0.013541851353821873	0.03390446695420597
K13040 sutt	K13040	sutt	MediumUrban	2.408294093816979	0.6094327932239934	3.9516975794438824	1.59794437948626e-4	0.0019023527837783926
K13280 msi	K13280	msi	MediumUrban	-1.7490638336930033	0.5676882249553687	-3.0810289113016456	0.0027795825593502185	0.010726395581544361
K13525 msi	K13525	msi	MediumUrban	-2.16609795269395	0.7598731527157017	-2.850604663360665	0.005474970830172551	0.017074405094912377
K13787 msi	K13787	msi	MediumUrban	-2.3989737961868904	0.6356819445985672	-3.773858635707895	2.966963714302246e-4	0.0025595436970121915
K13812 msi	K13812	msi	MediumUrban	-2.5586963164889536	0.6874051071225207	-3.722253864536535	3.539094225386355e-4	0.0027821785229262663
K13942 msi	K13942	msi	MediumUrban	-2.622932360228789	0.7016201229104495	-3.7383938609804725	3.349731597954189e-4	0.0027108567406696586
K14058 sutt	K14058	sutt	MediumUrban	1.5649599071231226	0.6032833765079669	2.594070992278462	0.011168098940763361	0.029029741897333584
K14080 msi	K14080	msi	MediumUrban	-2.5090791212340333	0.667500818472711	-3.7589154227181076	3.12286756930559e-4	0.0026089640991286346
K14081 msi	K14081	msi	MediumUrban	-2.454818981373888	0.668323979819975	-3.67309726344869	4.1805896668267777e-4	0.0030741964281282585
K14093 msi	K14093	msi	MediumUrban	-1.9636115961709235	0.5879465093338399	-3.3397793251562145	0.0012467403884837186	0.006224723272218675
K14097 msi	K14097	msi	MediumUrban	-2.519744568833635	0.5933839478505117	-4.246398268711546	5.5259392951756374e-5	0.0011422062892175215
K14099 msi	K14099	msi	MediumUrban	-3.002731139094672	0.5990805164299733	-5.012233008324954	2.896737639478636e-6	2.4632615427137974e-4
K14101 msi	K14101	msi	MediumUrban	-2.0793532285736505	0.637689027220292	-3.2607636948649117	0.0015996786355882895	0.007395795789001392
K14106 msi	K14106	msi	MediumUrban	-1.8649546970612172	0.7120630891035661	-2.619086321984552	0.010438850908009103	0.02761656001329964
K14107 msi	K14107	msi	MediumUrban	-2.0812648955568185	0.6453360588907946	-3.225086940181372	0.0017879820625177232	0.007883676464545738
K14114 msi	K14114	msi	MediumUrban	-1.5380714106351396	0.5766661817026021	-2.6671780996312227	0.009156800385174623	0.0249740454949608
K14115 msi	K14115	msi	MediumUrban	-1.7851520141787565	0.7232080165326437	-2.4683797377378482	0.015576005796581326	0.03799843217383211
K14116 msi	K14116	msi	MediumUrban	-1.4368572058057316	0.542405424950438	-2.649046524446218	0.009622348194906408	0.02585870321904307
K14118 msi	K14118	msi	MediumUrban	-2.4457510063264105	0.5856536562934331	-4.176104733649956	7.147102538430491e-5	0.001290298067515118
K14120 msi	K14120	msi	MediumUrban	-2.346811581949186	0.7027003228145	-3.339704715873172	0.0012470361196338967	0.006224723272218675
K14121 msi	K14121	msi	MediumUrban	-2.004960088351514	0.6304068419557184	-3.1804224746855594	0.002052968212020365	0.008682268761670496
K14122 msi	K14122	msi	MediumUrban	-1.7918815397311056	0.5889980672255779	-3.0422536837372003	0.0031230147208491724	0.011683333607800618
K14123 msi	K14123	msi	MediumUrban	-2.4144241586613595	0.673902126614264	-3.582751950630594	5.657803000193814e-4	0.0037629131126987346
K14124 msi	K14124	msi	MediumUrban	-2.7548856265562733	0.6603687980661024	-4.171738026726865	7.261652290929265e-5	0.001290298067515118
K14126 msi	K14126	msi	MediumUrban	-2.332785615160263	0.7039312108993537	-3.3139397416117675	0.0013531977693438803	0.006535423709549248
K14127 msi	K14127	msi	MediumUrban	-2.159710171155385	0.5905805807947639	-3.656927168599061	4.4147501754646557e-4	0.0032243926895034803
K14415 msi	K14415	msi	MediumUrban	-2.7028905226535773	0.7004311120687445	-3.858895580281276	2.2117204741142212e-4	0.002212649768431076
K14441 sutt	K14441	sutt	MediumUrban	1.6851926883708919	0.5758053113515861	2.9266709687259467	0.004394110271699248	0.014694349096792007
K14574 msi	K14574	msi	MediumUrban	-1.8872285334698198	0.6746454632794331	-2.7973634096582427	0.006371392454602487	0.01913024644944328
K14653 msi	K14653	msi	MediumUrban	-2.382386191736776	0.6265920135857755	-3.802133030874716	0.00026920461649215913	0.0023917022084620557
K14654 msi	K14654	msi	MediumUrban	-2.017465035112206	0.6211484520101948	-3.247959531386056	0.0016650135620139479	0.007556502681578733
K14656 msi	K14656	msi	MediumUrban	-2.698886892387823	0.5276022026951195	-5.115382154587788	1.9116962949851215e-6	2.0864070173848718e-4
K15022 sutt	K15022	sutt	MediumUrban	2.366738865384889	0.6584890021090135	3.5941964980503545	5.44645351811433e-4	0.003694588554595504
K15449 msi	K15449	msi	MediumUrban	-2.188386528422724	0.6713454996888674	-3.2597023878717053	0.0016050014459878924	0.007406024114141806
K15635 msi	K15635	msi	MediumUrban	-2.6934234206395025	0.7187744274604055	-3.747244361706055	3.250029324782274e-4	0.002668386145622964
K15738 sutt	K15738	sutt	MediumUrban	1.9780061608818424	0.5374955824645555	3.680041707156318	4.0836925501167655e-4	0.003048047636936683
K15778 meye	K15778	meye	MediumUrban	-0.9505690145665193	0.40091230632748626	-2.371014806889077	0.020000366683310986	0.04605500297191823
K15778 msi	K15778	msi	MediumUrban	-2.72356672894306	0.6853234807478142	-3.9741330998481867	1.4761651500290164e-4	0.0018305985532391083
K15778 sutt	K15778	sutt	MediumUrban	1.9324752565746184	0.6842386772531116	2.8242707125714888	0.005902783651325798	0.01808819546178472
K15865 msi	K15865	msi	MediumUrban	-2.072102089733213	0.6944969439795432	-2.9836014509435307	0.003717927197870484	0.013192823633576189
K15904 mmil	K15904	mmil	MediumUrban	-1.8537808500639077	0.4521311014642087	-4.100095844016286	9.413196918628405e-5	0.0014648903178597539
K15904 msi	K15904	msi	MediumUrban	-2.8859648160825957	0.7032757754050197	-4.103603333159819	9.294918843492483e-5	0.001461901211230667
K16089 sutt	K16089	sutt	MediumUrban	2.474147944239465	0.6801554866330417	3.6376210923287315	4.710645506123277e-4	0.0033480737164416482
K16264 sutt	K16264	sutt	MediumUrban	1.8136767012259607	0.6219572290357942	2.9160794610228447	0.004531790686750252	0.015006838706911234
K16786 msi	K16786	msi	MediumUrban	-1.5904990300488622	0.6359081126412796	-2.501145996459514	0.01429741554827692	0.035350100125075126
K16787 msi	K16787	msi	MediumUrban	-1.5904990300488622	0.6359081126412796	-2.501145996459514	0.01429741554827692	0.035350100125075126
K16793 msi	K16793	msi	MediumUrban	-1.4429051347961601	0.5983538477036148	-2.411457936359558	0.018042300155273132	0.04278756640408897
K16926 msi	K16926	msi	MediumUrban	-1.5334928876697973	0.6017801806756835	-2.5482608715162063	0.012623901331232819	0.03201012680475542
K17103 sutt	K17103	sutt	MediumUrban	2.3122091246565573	0.6699692889192898	3.451216589922088	8.715564939626176e-4	0.005000424125602391
K17104 msi	K17104	msi	MediumUrban	-1.9178048962065806	0.6281971524963904	-3.0528710430880217	0.003025256532334263	0.011397366777670696
K17105 msi	K17105	msi	MediumUrban	-2.029588445511173	0.6291851370943065	-3.225741241892948	0.0017843493639069293	0.007883676464545738
K17488 msi	K17488	msi	MediumUrban	-2.3967225947065325	0.637006703804888	-3.7624762508631884	3.0850239313787636e-4	0.0026031171760801607
K17686 msi	K17686	msi	MediumUrban	-2.674978388733759	0.738491570288965	-3.62221925930321	4.960104584645895e-4	0.003433142155826127
K17713 sutt	K17713	sutt	MediumUrban	1.8598923474044775	0.6461959119214772	2.8782174462757717	0.005057124613640815	0.01620594038368611
K17758 msi	K17758	msi	MediumUrban	-3.1653960577083984	0.584612313294397	-5.414521702204345	5.605116250518081e-7	1.7239797266735605e-4
K17759 msi	K17759	msi	MediumUrban	-3.1653960577083984	0.584612313294397	-5.414521702204345	5.605116250518081e-7	1.7239797266735605e-4
K17830 msi	K17830	msi	MediumUrban	-2.929209896295911	0.6722041137695054	-4.357619711474005	3.660194411862821e-5	8.995685188133225e-4
K17870 msi	K17870	msi	MediumUrban	-2.4925562156582575	0.6691683685866326	-3.7248566021177125	3.507883534558185e-4	0.002777730043368923
K17884 msi	K17884	msi	MediumUrban	-1.6470683588084896	0.6305566615148123	-2.6120862078463642	0.010638447468904758	0.028062504392842313
K18139 sutt	K18139	sutt	MediumUrban	2.5657976428184877	0.6352762130414763	4.038869377045241	1.1726219132567442e-4	0.001613880217031392
K18209 msi	K18209	msi	MediumUrban	-2.460591357805213	0.7067492390246543	-3.481562090114083	7.895817076506597e-4	0.004699760612788194
K18210 msi	K18210	msi	MediumUrban	-2.3334108823080237	0.6873870208727975	-3.394610039836389	0.0010463592677540337	0.0056123644558053595
K18532 msi	K18532	msi	MediumUrban	-1.5455468477859555	0.5228214915179	-2.956165484511342	0.004030782003894374	0.013848906134592357
K18779 msi	K18779	msi	MediumUrban	-3.009728523034872	0.6724058926946843	-4.476059112113527	2.3453479093594343e-5	7.016257939458002e-4
K18853 msi	K18853	msi	MediumUrban	-2.4149227889717584	0.6087140036448705	-3.967253545197963	1.5125288654600208e-4	0.0018374138921736273
K18855 msi	K18855	msi	MediumUrban	-2.5899011944826347	0.6629626364893129	-3.906556798128675	1.8727446037300572e-4	0.0020360752974800302
K18882 msi	K18882	msi	MediumUrban	-2.2419430181469306	0.6491245837838996	-3.453794655377429	8.642915110331629e-4	0.0049707200187680215
K18933 msi	K18933	msi	MediumUrban	-2.106442679294596	0.6921309545418867	-3.0434163729735593	0.0031121682242151263	0.011683333607800618
K19003 meb	K19003	meb	MediumUrban	-1.4467507697314428	0.5329380664798486	-2.7146696037074074	0.008032788936594447	0.022769131497656404
K19003 mmil	K19003	mmil	MediumUrban	-2.1563807633059815	0.625471814019793	-3.4476066146727162	8.818262704829324e-4	0.005047183533701592
K19266 msi	K19266	msi	MediumUrban	-2.734223179820779	0.6814554591092814	-4.012328528990926	1.289025401657064e-4	0.001677141793084956
K19664 msi	K19664	msi	MediumUrban	-1.8123382639471717	0.5808676104340693	-3.120053918297927	0.002469653000610547	0.009929497984849128
K19665 msi	K19665	msi	MediumUrban	-1.5501122755007521	0.5993793076973237	-2.586195845592208	0.011407028167222681	0.029430690248678292
K19817 msi	K19817	msi	MediumUrban	-2.732722092975183	0.6885548029412367	-3.9687793641146114	1.5043904321858058e-4	0.0018368992918125146
K19824 msi	K19824	msi	MediumUrban	-1.484990533057638	0.5152530894764991	-2.8820604153318117	0.005001355316081314	0.016133552528789126
K19955 sutt	K19955	sutt	MediumUrban	2.4787227945283514	0.6454888245988625	3.8400708115570366	2.3611354957118268e-4	0.0022946382103223918
K20215 msi	K20215	msi	MediumUrban	-2.5284754301524672	0.6298392581545581	-4.014477340712219	1.2792032023111578e-4	0.0016735070465400367
K21030 msi	K21030	msi	MediumUrban	-2.688432406791975	0.6031832321029988	-4.457074175319418	2.519884307131077e-5	7.140137704981649e-4
K21306 msi	K21306	msi	MediumUrban	-3.275290674563122	0.6779270925759336	-4.831331732322324	5.944940271906096e-6	4.044257939259547e-4
K21344 sutt	K21344	sutt	MediumUrban	2.604819912694721	0.6270256706981592	4.154247639964078	7.738434252667836e-5	0.0013255548169497926
K21345 sutt	K21345	sutt	MediumUrban	1.8905599646576603	0.6573536359958653	2.8760165930983788	0.005089320549111193	0.01625942620309842
K21611 msi	K21611	msi	MediumUrban	-2.706054725377188	0.6723614337719934	-4.02470247318624	1.2334394086406893e-4	0.0016315662399852674
K21636 msi	K21636	msi	MediumUrban	-2.4223951278531284	0.7243791646778457	-3.344098292681353	0.0012297330486817975	0.006187858779718625
K21929 sutt	K21929	sutt	MediumUrban	1.9077091680812883	0.6226031933647862	3.0640851001282168	0.0029250941322529612	0.011143438606230882
K22011 msi	K22011	msi	MediumUrban	-2.601930515696182	0.6740012856107421	-3.860423668685526	2.1999964837501654e-4	0.0022102074378941533
K22026 msi	K22026	msi	MediumUrban	-1.6902248103390975	0.6761247656820405	-2.4998711719043216	0.014345343968096664	0.035413920906757164
K22223 msi	K22223	msi	MediumUrban	-1.7842633664276142	0.6185308112042889	-2.884679847966872	0.0049636669538884615	0.016057732360337536
K22224 msi	K22224	msi	MediumUrban	-2.820468204784018	0.6252966011207942	-4.510608565165002	2.0572845338693138e-5	6.697679358654804e-4
K22447 msi	K22447	msi	MediumUrban	-2.7695720089195954	0.7292068360230658	-3.7980609507505907	2.730085203010444e-4	0.002398646814895892
K22468 sutt	K22468	sutt	MediumUrban	2.735983428821352	0.6162322251162402	4.439857763532671	2.688982843940322e-5	7.275531990252168e-4
K22480 msi	K22480	msi	MediumUrban	-2.878409966518546	0.6994870097615482	-4.115029909561555	8.919421212070006e-5	0.0014447035310162371
K22481 msi	K22481	msi	MediumUrban	-2.5741193917171814	0.553072203470634	-4.65421942300497	1.1864524902906624e-5	5.24201352067933e-4
K22482 msi	K22482	msi	MediumUrban	-2.55788038649586	0.5436486713316706	-4.705024625978239	9.744300785631433e-6	4.77429983868058e-4
K22516 msi	K22516	msi	MediumUrban	-2.2099318774489407	0.7544541061537763	-2.929179998390124	0.0043620653168839445	0.01462827819647982
K22585 msi	K22585	msi	MediumUrban	-1.874284911941775	0.6823621709258165	-2.746759700056027	0.007346065528453036	0.02114991780320034
K22719 sutt	K22719	sutt	MediumUrban	1.8200139823686916	0.6334218766443147	2.8733045849483405	0.005129253382648881	0.016349066002793823
K23078 sutt	K23078	sutt	MediumUrban	2.2484618693560123	0.5389666638151158	4.171801375320891	7.259977936097493e-5	0.001290298067515118
K23144 msi	K23144	msi	MediumUrban	-2.08874204373294	0.6512959894937976	-3.20705497565916	0.0018908604110010544	0.008245675162259176
